"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Israel","ISR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.386","46.773","48.039","49.151","50.758","51.692","51.475","51.421","51.332","52.467","53.47","53.722","53.284","54.169","54.66","55.271","55.644","56.146","56.188","57.119","57.462","57.119","58.1","58.209","59.179","59.096","59.362","59.238","59.769","59.548","58.19","59.404","60.172",
"Italy","ITA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.973","35.961","33.97","33.498","33.488","33.515","33.947","34.163","34.673","35.377","35.687","36.228","36.791","37.358","38.44","38.073","38.211","37.957","38.685","38.249","38.182","38.412","39.721","39.692","40.141","39.789","40.457","40.932","41.096","41.248","39.834","40.097","41.012",
"Jamaica","JAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.879","63.47","63.093","62.713","62.288","61.808","61.273","60.69","60.06","59.086","58.216","57.338","56.897","56.47","56.475","56.311","56.126","55.916","55.689","53.752","52.347","52.698","53.134","54.094","54.665","58.756","57.861","58.819","58.549","60.093","57.85","60.421","62.92",
"Jordan","JOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.878","11.021","11.151","11.263","11.404","11.593","11.616","11.685","11.778","11.872","11.96","11.397","11.999","10.95","11.211","11.475","11.669","14.466","14.032","14.68","14.55","14.506","13.94","12.986","12.273","13.568","15.02","16.58","14.615","13.645","14.942","14.489","14.745",
"Japan","JPN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.086","50.684","50.728","50.295","50.157","49.96","50.004","50.404","50.068","49.614","49.232","49.096","48.5","48.209","48.207","48.33","48.439","48.426","48.403","48.473","48.376","48.127","48.064","48.778","49.207","49.445","50.246","51.059","52.407","53.276","53.213","53.507","53.967",
"Kazakhstan","KAZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.761","65.112","65.29","65.634","66.142","66.45","66.365","66.227","66.247","66.096","65.706","65.252","64.972","65.07","64.818","64.625","65.025","65.871","66.736","66.639","66.583","66.532","66.465","66.409","66.339","66.242","66.143","66.072","66.003","65.986","63.694","64.521","65.107",
"Kenya","KEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.657","69.727","69.819","69.928","70.041","70.151","70.237","70.302","70.359","70.426","70.484","70.542","70.6","70.658","70.716","70.774","70.832","70.891","70.95","71.01","71.069","71.13","71.19","71.251","71.311","71.372","71.433","71.612","71.8","71.998","71.314","72.137","72.723",
"Kyrgyz Republic","KGZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.583","51.472","53.039","54.831","57.457","58.273","57.6","56.623","56.554","56.303","55.818","55.328","55.436","54.569","53.694","54.042","54.406","54.096","53.786","52.834","52.531","52.958","51.904","49.321","50.476","50.032","48.452","46.021","44.278","45.632","45.322","45.083","45.388",
"Cambodia","KHM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.759","74.433","74.121","74.015","77.805","77.255","77.013","76.178","75.326","74.452","73.553","72.633","71.693","70.734","69.756","68.759","67.744","66.711","65.663","64.601","63.525","62.435","61.333","62.581","63.815","65.033","66.235","67.418","68.582","69.725","69.062","69.677","69.596",
"Kiribati","KIR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.682","46.823","46.808","46.77","47.536","48.111","48.612","49.511","46.805","47.367","49.151","49.787","50.22","49.319","50.561","50.651","50.9","50.823","50.541","49.723","49.943","50.126","50.333","50.645","51.817","52.301","52.519","53.036","53.148","53.752","53.089","53.622","54.609",
"Kuwait","KWT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.003","40.877","40.621","41.026","42.374","43.075","43.585","43.679","43.781","43.936","44.181","44.541","45.029","45.632","45.935","46.099","46.04","46.061","46.281","46.694","47.285","48.035","48.792","49.411","49.667","49.617","49.447","49.382","48.973","48.569","46.272","46.498","47.778",
"Latin America & Caribbean (excluding high income)","LAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5072160296849","42.6841402378412","43.3119481328917","44.0920485542432","44.8348642078803","45.6531352403407","45.4161212632433","46.5821236653266","47.0656050970422","47.3887804281381","47.56435695114","48.1344595873963","48.7344048436584","49.2660159408887","50.0400224868748","50.702128177765","50.9842964476862","50.9074648162522","50.803253904304","51.4242327934253","50.9488213279796","50.4578702072708","51.0857017723469","50.9584971427313","50.7187709666907","51.0152933219894","51.1357780451506","51.5470572019634","52.036141987312","52.5796942130964","47.902556820117","50.4782355631502","51.5817598822007",
"Lao PDR","LAO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.904","62.788","62.572","62.325","61.911","61.573","61.238","60.906","60.764","60.403","60.142","59.886","59.624","59.36","59.088","58.787","58.425","58.131","57.844","57.586","57.301","57.052","56.82","56.605","56.419","56.261","56.126","56.007","55.912","55.84","55.31","55.501","55.438",
"Lebanon","LBN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.776","19.088","19.334","19.558","19.764","19.969","19.988","20.052","20.135","20.233","20.315","20.26","20.243","20.26","20.326","20.554","20.789","21.027","21.627","22.237","22.857","23.486","24.126","24.776","25.436","26.147","26.913","27.694","28.489","29.298","26.614","27.754","28.704",
"Liberia","LBR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.361","71.438","71.503","71.584","71.655","71.68","71.719","71.752","71.772","71.799","71.851","71.826","71.815","71.82","71.825","71.816","71.796","71.779","71.763","71.757","71.769","71.775","71.793","71.827","71.873","71.928","71.981","72.043","72.112","72.186","71.497","72.013","72.397",
"Libya","LBY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.142","28.43","28.763","29.123","29.484","29.833","30.17","30.484","30.785","31.094","31.455","31.855","32.26","32.656","33.018","33.335","33.546","33.674","33.767","33.843","33.913","33.904","33.895","33.894","33.892","33.893","33.963","34.042","34.129","34.231","32.953","33.847","34.368",
"St. Lucia","LCA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.365","48.371","48.866","49.364","49.864","50.367","50.874","51.383","51.896","52.413","52.934","53.456","54.285","55.113","55.939","56.764","57.587","58.408","59.226","60.043","60.861","61.681","64.482","63.299","63.637","63.976","64.313","64.647","64.729","65.048","61.93","63.793","65.137",
"Latin America & Caribbean","LCN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.250062497114","42.5020877571118","43.1571232503708","43.8910978714486","44.5690110214653","45.3555685564678","45.197927136119","46.2877496399885","46.7491695779724","47.0243477907997","47.1586154310599","47.6947160891568","48.1957356424368","48.6722112671678","49.457401466548","50.1917352184533","50.5157423640339","50.4689601081979","50.4461963336753","51.0285013651158","50.5917002548798","50.2127809479201","50.7939794369087","50.6659234705012","50.4657722277651","50.707430357919","50.7960189421179","51.1160297082032","51.5445427059023","51.9263165409585","47.3882697252051","49.8206995479568","50.9617398209106",
"Least developed countries: UN classification","LDC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5387574028886","53.6366051648175","53.5509003284094","53.4339355201988","53.4841895314515","53.6153629639312","53.642116941508","53.6273679268593","53.6419081248544","53.6344717050296","53.5647281537318","53.513535577345","53.4583816938929","53.3709762277469","53.3434987438278","53.3099790780768","53.0952367331396","52.9570048848728","52.8304475091856","52.6743877732458","52.5312670487858","52.3806191943967","52.1905556917975","52.1715169147765","52.1558556555312","52.2920975407296","52.400183937649","52.9107001309361","53.0078679656712","53.0162048372541","52.1337815031909","54.5215566723948","55.0415575732819",
"Low income","LIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3804884440545","59.5271906336499","59.5174702759027","59.3102690799505","59.2611191312558","59.5022686662746","59.5117970184149","59.4721545911892","59.418082006352","59.488363535451","59.5500150682591","59.4855839856599","59.3453782598719","59.1777403414238","59.0729638375243","58.926903544564","58.4149462977177","57.9627456084364","57.5940338459078","57.2609073451348","56.9581819315473","56.7474604838914","56.4614339301691","56.5032865575996","56.557957421761","56.7029130897304","56.7159301729644","56.7180855720329","56.5715254500027","56.5514013499509","55.5256123485613","58.3576159232745","58.7163653075211",
"Liechtenstein","LIE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.137","40.987","36.893","37.653","37.873","35.575","35.468","35.246","41.317","37.639","36.324","36.076","35.835","35.595","35.356","35.117","34.882","34.651","34.423","34.197","33.969","33.956","32.659","34.974","34.223","35.373","35.305","36.154","33.171","34.124","33.524","33.978","33.094",
"Lower middle income","LMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5550756938278","35.660448317258","35.6703631983824","35.7454838270106","35.8876807899125","35.8796919967427","36.0639140750986","36.2181344806916","36.4593985709159","36.6705146683799","36.7778249215896","36.7237742508266","36.5787127821569","36.577485275723","36.5623670975876","36.6572633884923","36.5860566922338","36.5168133781762","36.2680380078063","36.2851267410535","36.1959479006036","35.7520679196668","35.2304446077384","34.6215092632133","34.1211070621167","33.7180866324587","33.2445323057039","32.7681960506003","32.1707657406951","33.7062115552491","32.6113957283489","32.8717407718174","33.4105153576446",
"Low & middle income","LMY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1431038318041","51.0075942967179","50.9208427000392","50.6680300014957","50.6936334030694","50.6426922003195","50.5398263874733","50.495801685938","50.5225248554165","50.6455190759808","50.570020313302","50.2598413151407","49.9819332209676","49.7671737706319","49.5508276934874","49.3972328934089","49.1202091764165","49.0166586826882","48.6528205794847","48.4338967920592","48.0562354032733","47.8352332146612","47.5354221936496","47.0609545066424","46.6954309283142","46.4810958989875","46.1712435094392","45.880836619943","45.5505248769398","46.2130611637516","44.4400127553351","45.5859431661259","45.7753534606655",
"Lesotho","LSO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.433","66.521","66.613","66.715","66.827","66.95","67.04","67.134","67.233","67.336","66.656","65.968","65.271","64.567","63.856","63.139","62.418","61.68","60.933","60.186","59.429","58.665","57.894","57.119","57.2","57.301","57.344","57.408","57.479","57.548","57","57.125","57.386",
"Late-demographic dividend","LTE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6805031207767","65.4682050955577","65.281062192901","65.0078658392333","64.7471629271371","64.6213118740569","64.2690561131645","64.0979117820579","63.9183258505147","64.0751051858959","63.9650921863904","63.5865057710017","63.2477177295585","62.8057766164968","62.4284967032032","62.1943641635563","61.740002942864","61.3616789969116","60.9211534148732","60.5838478497808","60.0043168427954","60.0178865398658","59.8729643116905","59.636030686088","59.5249633161314","59.4358374425152","59.2073141817495","59.0377616948831","58.8034047198704","58.6732466247631","56.3835269577129","58.0554624517832","58.3663609755845",
"Lithuania","LTU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.171","59.347","58.52","57.69","56.856","56.018","55.175","54.326","53.473","55.156","54.997","53.587","52.639","55.049","51.505","50.795","50.228","50.235","50.554","52.066","52.546","52.702","53.195","52.936","53.861","54.412","55.6","55.777","56.476","57.235","57.324","57.352","58.528",
"Luxembourg","LUX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.532","35.848","39.107","37.59","38.391","35.921","37.119","38.235","38.614","40.812","41.345","42.415","43.538","43.685","45.438","46.366","46.939","47.515","48.09","49.917","49.775","50.261","51.893","52.506","53.447","54.569","53.527","54.979","55.804","55.837","57.018","58.146","58.152",
"Latvia","LVA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.846","50.029","51.364","51.867","51.706","51.711","51.553","52.396","51.668","49.944","49.054","50.226","51.384","50.837","50.74","50.685","52.237","53.135","55.024","54.539","53.907","53.045","54.319","54.018","53.409","54.107","54.972","55.147","55.775","55.659","56","54.291","55.247",
"Macao SAR, China","MAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.863","45.55","46.566","48.142","49.761","51.393","52.992","54.522","54.238","55.293","56.286","56.234","56.149","53.373","54.822","56.856","58.774","62.498","63.733","64.598","64.307","65.635","65.149","65.79","66.094","65.878","65.326","64.726","64.901","64.553","62.709","64.226","64.196",
"St. Martin (French part)","MAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.167","23.335","23.497","23.652","23.81","24.033","24.194","24.435","24.685","24.94","25.166","25.393","24.813","25.064","25.316","25.566","25.811","26.058","26.308","25.941","25.579","25.151","24.392","24.752","24.814","24.398","23.311","22.884","22.951","23.018","21.954","20.733","21.436",
"Monaco","MCO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.715","53.483","54.051","54.309","54.554","54.501","55.022","54.823","55.486","55.818","55.58","54.963","54.225","49.12","47.943","47.515","43.01","42.183","41.582","39.722","38.646","39.314","38.212","38.594","40.054","41.194","41.302","40.409","39.278","38.159","36.15","36.382","37.859",
"Madagascar","MDG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.701","83.76","83.772","83.779","83.805","83.83","83.887","83.939","83.986","84.024","84.056","84.087","84.217","84.2","84.199","84.192","84.16","84.115","84.058","83.986","83.903","83.808","83.705","83.595","83.465","83.322","83.241","83.173","83.12","83.067","82.193","82.838","83.726",
"Maldives","MDV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.022","21.484","23.007","24.588","26.227","27.897","29.676","31.495","33.361","35.268","37.219","37.228","37.237","37.244","37.25","37.253","37.145","36.912","36.672","36.458","36.964","37.494","38.047","38.62","39.264","39.974","40.695","41.606","41.94","41.904","39.606","41.216","42.59",
"Middle East & North Africa","MEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3417006133446","17.3871008459489","17.7154022509458","17.7096406871962","18.0683861235591","17.9302126726063","17.8256240575951","17.860185380614","17.9280199356614","18.5467909631511","18.8185211886573","18.9374978960825","18.5782098364858","19.0096896362952","19.4057500522974","19.8320919664979","19.9338340004497","20.2038910427198","19.3900061516363","19.8006350601796","19.798166601108","19.5114005094713","19.8078001375958","19.7710665333212","19.7036541092767","20.2012676222081","20.7998852184978","20.4119283629596","19.6987136189807","19.2259459685394","18.2462740089218","18.2481382255404","18.8164723838208",
"Mexico","MEX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.938","34.244","35.01","35.853","36.378","37.621","37.692","39.652","39.331","38.545","38.886","38.253","38.335","39.003","40.135","41.191","42.37","42.742","42.569","43.054","42.9","43.281","44.319","44.297","43.338","43.698","43.726","43.328","43.911","45.34","41.475","44.347","45.66",
"Marshall Islands","MHL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6223450039709","50.4675964923442","50.3717681893165","50.1109707546403","50.136912244267","50.0625175359968","49.9490132806416","49.9024496784189","49.9316375010774","50.0539418068714","49.9653754260014","49.634390703123","49.3407081582611","49.1153580255194","48.8842514098167","48.7225113287255","48.452655236565","48.3642872297576","47.9912614224394","47.7708569753841","47.3771837492513","47.1445830861438","46.8335469350848","46.3096371610186","45.9014224283825","45.6472826738575","45.2977589450007","44.9678833594722","44.6052665235928","45.3089498439683","43.4514303541924","44.4802073145386","44.5872981140538",
"North Macedonia","MKD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.377","45.64","45.084","44.55","44.015","43.448","42.872","41.019","40.882","40.766","41.577","41.58","41.569","43.473","43.455","43.437","41.958","43.031","42.768","42.658","42.958","43.554","43.085","44.543","44.038","43.503","42.358","42.764","43.08","44.976","43.737","42.924","43.417",
"Mali","MLI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.468","60.446","60.434","60.432","60.441","60.459","60.434","60.429","60.435","60.442","60.446","60.424","60.405","60.389","60.378","60.37","60.324","60.289","60.263","60.245","60.235","60.187","60.156","60.139","60.134","61.207","59.546","57.87","57.907","57.957","50.625","52.907","54.245",
"Malta","MLT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.89","27.009","27.508","28.057","28.265","28.418","28.98","29.574","29.636","29.929","29.283","28.883","30.104","29.676","27.358","29.423","29.684","31.533","32.518","32.951","33.722","35.179","38.204","40.426","42.083","42.822","44.536","46.103","48.684","50.253","51.982","52.753","54.483",
"Myanmar","MMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.631","68.88","67.881","67.3","66.56","65.894","65.3","64.805","64.293","63.246","61.943","60.903","59.827","58.627","57.5","56.424","55.437","54.578","53.877","53.197","52.621","52.32","51.932","51.506","51.124","50.81","49.24","47.67","48.452","46.304","44.745","","",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4412072343051","16.4955110687675","16.788703380939","16.7203128907552","17.0529510783721","16.8559988133358","16.7187613147425","16.734497562172","16.7848817411813","17.407564655908","17.6904631831124","17.8136388337785","17.3990656164707","17.7999962915146","18.1843967684731","18.5887956478741","18.6220273852109","18.8854082070861","17.927729112816","18.3177783505156","18.161044571917","17.7036112328763","17.9131944192536","17.8252361771897","17.6630512965938","18.1104828847329","18.6717151675779","18.4207109420528","17.434567664573","16.6416088979649","15.1784976690864","15.4347783850046","16.0009770918685",
"Montenegro","MNE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.979","43.182","43.29","43.321","43.206","43.059","42.939","42.865","42.73","43.024","42.927","42.91","42.871","42.817","42.704","42.6","42.418","42.295","42.192","42.274","42.232","42.188","43.568","43.761","46.31","47.721","47.672","47.558","48.207","50.029","46.516","48.433","49.7",
"Mongolia","MNG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.02","56.48","57.003","57.216","57.147","56.876","56.808","56.666","56.554","56.458","56.445","56.353","56.193","55.957","55.871","55.785","55.699","55.612","53.977","53.713","54.164","54.903","54.364","53.824","54.367","53.885","52.831","53.866","51.908","55.744","53.497","51.141","52.129",
"Northern Mariana Islands","MNP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.565","86.722","86.855","86.961","87.049","87.131","87.101","87.084","86.651","86.21","85.763","85.309","84.848","84.38","83.905","83.421","82.929","82.429","81.921","81.404","80.878","80.344","79.802","79.249","78.687","78.115","78.163","78.223","78.294","78.369","77.624","77.827","78.22",
"Mauritania","MRT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.167","25.464","25.761","26.061","26.366","26.675","26.988","27.303","27.62","27.941","28.263","28.171","28.1","28.024","27.946","27.867","27.784","27.697","27.611","27.53","27.455","27.386","27.322","27.113","26.882","26.651","26.42","26.189","26.231","26.275","26.02","26.101","26.36",
"Mauritius","MUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.286","38.438","38.495","38.519","38.565","38.64","38.634","38.632","38.618","38.582","38.539","36.089","37.67","40.933","39.535","40.933","41.184","40.167","41.073","41.515","43.048","42.147","42.556","44.466","44.717","45.85","44.874","45.157","45.055","45.864","45.032","45.378","45.825",
"Malawi","MWI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.548","78.498","78.489","78.504","78.513","78.492","78.425","78.353","78.282","78.233","78.213","78.168","78.151","78.154","78.16","78.161","76.754","75.284","73.751","72.155","70.498","68.784","67.916","67.037","66.148","65.249","64.34","63.422","63.513","63.614","63.157","63.152","63.296",
"Malaysia","MYS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.378","43.369","43.375","43.411","43.479","43.594","43.746","43.869","43.65","43.74","43.862","43.735","43.706","43.678","43.676","43.64","43.623","43.653","43.027","43.612","43.51","45.188","46.587","49.31","50.279","50.652","50.812","51.164","51.578","51.97","51.656","52.117","52.739",
"North America","NAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.190325588074","56.091445877764","56.4221868765675","56.5318577373396","57.3838600642519","57.5938288690428","57.8760700784417","58.445011714634","58.5176289479613","58.7366581645821","58.9112269405638","58.7886259473539","58.7294455671498","58.7072772017126","58.4756466926679","58.5443711906444","58.6638101022954","58.6580440101861","58.8514386121358","58.6063906743474","58.0937773364102","57.575262891775","57.3450193798058","56.9615630424465","56.7647412504001","56.5388891850982","56.6660477502625","56.9324185168095","56.9985853681698","57.3650371535156","56.1015553262226","56.1196405624737","56.9318293688244",
"Namibia","NAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.013","48.047","48.093","48.152","48.218","47.76","47.304","46.85","46.978","47.106","47.236","47.722","48.208","48.693","49.179","49.666","50.153","50.642","51.131","51.621","52.11","52.598","53.087","58.572","57.214","56.367","55.524","55.468","55.423","55.426","54.619","55.171","55.643",
